Country Code,year,govexp
GHA,1984,4.704415333271027
GIB,1984,
GIN,1984,2.239290439564249
GNB,1984,2.491043339172999
GNQ,1984,2.18797993659973
GRC,1984,1.81002998352051
GRD,1984,3.7229249477386475
GRL,1984,11.730675458908074
GTM,1984,2.6140831763094132
GUM,1984,
GUY,1984,7.22747993469238
HIC,1984,4.817096778324673
HND,1984,4.8237898126244545
HPC,1984,3.1276159942150104
HRV,1984,4.313751893884994
HTI,1984,0.986190021038055
HUN,1984,4.937052743188266
IBD,1984,4.005577128866444
IBT,1984,3.6599893895062534
IDA,1984,3.187374848127365
IDB,1984,3.91366493701935
IDN,1984,2.654844796657563
IDX,1984,3.1766858100891113
IMN,1984,
IND,1984,3.8450126271498837
INX,1984,
IRL,1984,5.28170013427734
IRQ,1984,3.8064679622650117
ISL,1984,6.772453205926078
ISR,1984,5.98976004641989
ITA,1984,4.77456998825073
JAM,1984,5.026653936034755
JOR,1984,5.93695020675659
JPN,1984,3.933301693055687
KAZ,1984,3.230060152385546
KEN,1984,4.58095979690552
KGZ,1984,5.524313587408799
KHM,1984,1.9019475976626086
KIR,1984,10.069040743509929
KNA,1984,3.5719569279597354
KWT,1984,5.14888000488281
LAC,1984,4.378615027124232
LAO,1984,2.371378789777341
LBN,1984,2.206172611402429
LBR,1984,2.197291483481725
LBY,1984,2.26416993141174
LCA,1984,4.2322152593861455
LCN,1984,4.1648581753606395
LDC,1984,2.979115009307861
LIC,1984,3.0466574894057374
LIE,1984,2.2454799811045336
LKA,1984,2.16526007652283
LMC,1984,3.6508073627948763
LMY,1984,3.629958326166327
LSO,1984,6.42841005325317
LTE,1984,4.207750339508056
LTU,1984,4.869863043660704
LUX,1984,3.8574892705486667
LVA,1984,5.269010365009307
MAF,1984,
MAR,1984,5.19013023376465
MCO,1984,1.231286845709148
MDA,1984,6.571349579354991
MDG,1984,2.20451998710632
MDV,1984,4.275670892313907
MEA,1984,4.51933732357892
MEX,1984,4.272679249445598
MHL,1984,15.927850723266609
MIC,1984,3.843480121005666
MKD,1984,4.294133345286052
MLI,1984,3.4003992787113897
MLT,1984,3.07872009277344
MMR,1984,1.96425821500666
MNA,1984,4.42382968796624
MNE,1984,
MNG,1984,5.663232966473228
MNP,1984,
MOZ,1984,5.12108937650919
MRT,1984,2.1190686941146852
MUS,1984,4.08681011199951
MWI,1984,3.892547615936824
MYS,1984,5.66629981994629
NAC,1984,6.64404010772705
NAM,1984,8.155341549923545
NCL,1984,
NER,1984,2.803272162164961
NGA,1984,1.3989874422550204
NIC,1984,5.97889995574951
NLD,1984,5.09010982513428
NOR,1984,5.42936992645264
NPL,1984,3.4865424633026123
NRU,1984,5.764732095930311
NZL,1984,4.04568004608154
OED,1984,4.906131817234887
OMN,1984,3.9442313375144162
OSS,1984,5.55166006088257
PAK,1984,2.06984996795654
PAN,1984,3.46870994567871
PER,1984,3.279374232658974
PHL,1984,2.7664349325771984
PLW,1984,6.9958113670349125
PNG,1984,3.2507299979527784
POL,1984,4.90674318586077
PRE,1984,2.994767010211946
PRI,1984,5.548230662065394
PRT,1984,3.14253997802734
PRY,1984,3.276096095209536
PSE,1984,5.106291234493258
PSS,1984,
PST,1984,4.9522367886134555
PYF,1984,
QAT,1984,3.372575024763743
ROU,1984,3.422151359644803
RUS,1984,3.8535382496683215
RWA,1984,3.6059851932525646
SAS,1984,2.06984996795654
SAU,1984,6.10957002639771
SDN,1984,1.4420828478676928
SEN,1984,4.196765466169878
SGP,1984,2.9587511751386852
SLB,1984,8.577741819269512
SLE,1984,4.053601457959129
SLV,1984,3.4743476564233955
SMR,1984,3.230164676904679
SOM,1984,0.6180270463228228
SRB,1984,4.010269145170848
SSA,1984,3.3423687398433692
SSD,1984,1.2458063562711088
SSF,1984,3.3423687398433692
SST,1984,5.71278500556946
STP,1984,5.561155269020484
SUR,1984,5.565956751505535
SVK,1984,4.090428607804434
SVN,1984,5.340570972079322
SWE,1984,6.705448135733604
SWZ,1984,5.643720825513204
SXM,1984,
SYC,1984,12.0289297103882
SYR,1984,6.13389015197754
TCA,1984,3.4598347504933664
TCD,1984,2.3651324748992915
TEA,1984,3.3760655295281197
TEC,1984,3.902116060256958
TGO,1984,5.39357995986938
THA,1984,3.43722009658813
TJK,1984,3.882441818714143
TKM,1984,3.0849499702453604
TLA,1984,4.143197173657625
TLS,1984,7.227230035341703
TMN,1984,4.254747486114502
TON,1984,10.3465099334717
TSA,1984,2.06984996795654
TSS,1984,3.3423687398433692
TTO,1984,5.87390995025635
TUN,1984,5.51744985580444
TUR,1984,2.02923011779785
TUV,1984,5.642505049705505
TZA,1984,3.4221517728722612
UGA,1984,2.42835998535156
UKR,1984,5.509081945419313
UMC,1984,4.009543375535445
URY,1984,2.37338995933533
USA,1984,5.701594135978004
UZB,1984,5.77790403366089
VCT,1984,5.814232915639877
 RB,1984,6.0598201751709
VGB,1984,4.260085013177662
VIR,1984,
VNM,1984,4.654999769650975
VUT,1984,5.778566479682922
WLD,1984,4.154531197114426
WSM,1984,4.710223734378815
XKX,1984,
ZAF,1984,5.19195193629111
ZMB,1984,4.98856019973755
ZWE,1984,5.79150009155273
ABW,1985,5.390460014343262
AFE,1985,4.09021997451782
AFG,1985,2.6923037171363844
AFW,1985,2.822888433933258
AGO,1985,4.09021997451782
ALB,1985,3.3668634414672853
AND,1985,2.7491344544622627
ARB,1985,3.8948111454645793
ARE,1985,2.0256467103958142
ARG,1985,1.36186003684998
ARM,1985,2.67425045867761
ASM,1985,14.7170495986938
ATG,1985,2.841239103904137
AUS,1985,5.39561986923218
AUT,1985,5.29721021652222
AZE,1985,3.140268463354844
BDI,1985,4.611830746686017
BEL,1985,5.67661085622064
BEN,1985,2.8802348064339687
BFA,1985,1.76396000385284
BGD,1985,1.27118003368378
BGR,1985,3.831792206599795
BHR,1985,2.681779980659485
BIH,1985,
BLR,1985,5.190407853377493
BLZ,1985,6.530758268692914
BMU,1985,3.03449010848999
BOL,1985,8.316376772793857
BRA,1985,5.166201385584745
BRB,1985,5.354309986035028
BRN,1985,3.7034059409742013
BTN,1985,6.095918602413603
BWA,1985,5.65072011947632
CAF,1985,1.8208500009316662
CAN,1985,6.2128701210022
CEB,1985,4.7026893901824955
CHE,1985,4.17113018035889
CHI,1985,
CHL,1985,3.8241936248891504
CHN,1985,2.00814008712769
CIV,1985,4.223999199114348
CMR,1985,2.830434080213309
COL,1985,2.71527004241943
COM,1985,2.76665872335434
CPV,1985,5.80948295091328
CRI,1985,5.55757030125322
CSS,1985,5.57982492446899
CUB,1985,6.096920676117373
CUW,1985,6.500905922480993
CYM,1985,2.115682721138
CYP,1985,3.58696007728577
CZE,1985,4.189438572951725
DEU,1985,4.701914000511169
DJI,1985,6.55954561514013
DMA,1985,4.867326521873475
DNK,1985,7.155941565831502
DOM,1985,1.21019005775452
DZA,1985,6.453123982747396
EAP,1985,3.3760655295281197
EAR,1985,3.899341498102461
EAS,1985,3.5566312562335614
ECA,1985,3.8221953457052056
ECS,1985,4.725344095230103
ECU,1985,5.23334980010986
EMU,1985,4.854507372492836
ERI,1985,3.481281518936158
ESP,1985,3.7696092710262397
EST,1985,5.404097576141357
ETH,1985,2.33756995201111
EUU,1985,4.919514853378822
FCS,1985,3.267714056101714
FIN,1985,5.04542016983032
FJI,1985,5.163519703424894
FRA,1985,4.85157012939453
FRO,1985,8.036677181720735
GAB,1985,3.0491166909535723
GBR,1985,4.5940899848938
GEO,1985,3.013873977661133
GHA,1985,4.704415333271027
GIB,1985,
GIN,1985,2.239290439564249
GNB,1985,2.491043339172999
GNQ,1985,2.18797993659973
GRC,1985,2.7391667462684013
GRD,1985,3.7229249477386475
GRL,1985,11.730675458908074
GTM,1985,2.6140831763094132
GUM,1985,
GUY,1985,5.398165597915651
HIC,1985,4.817096778324673
HND,1985,4.8237898126244545
HPC,1985,3.1276159942150104
HRV,1985,4.313751893884994
HTI,1985,0.969290018081665
HUN,1985,4.937052743188266
IBD,1985,4.005577128866444
IBT,1985,3.6599893895062534
IDA,1985,3.187374848127365
IDB,1985,4.051367120309308
IDN,1985,2.654844796657563
IDX,1985,3.1766858100891113
IMN,1985,
IND,1985,3.8450126271498837
INX,1985,
IRL,1985,5.24837017059326
IRQ,1985,3.8064679622650117
ISL,1985,6.772453205926078
ISR,1985,5.98976004641989
ITA,1985,4.68980979919434
JAM,1985,5.39190006256104
JOR,1985,4.038012353997482
JPN,1985,3.933301693055687
KAZ,1985,3.230060152385546
KEN,1985,5.19976997375488
KGZ,1985,5.524313587408799
KHM,1985,1.9019475976626086
KIR,1985,10.069040743509929
KNA,1985,3.96502995491028
KWT,1985,5.00761985778809
LAC,1985,4.378615027124232
LAO,1985,2.371378789777341
LBN,1985,2.206172611402429
LBR,1985,2.197291483481725
LBY,1985,2.26416993141174
LCA,1985,4.2322152593861455
LCN,1985,4.1648581753606395
LDC,1985,2.979115009307861
LIC,1985,3.0466574894057374
LIE,1985,2.2454799811045336
LKA,1985,2.5761399269104
LMC,1985,3.6508073627948763
LMY,1985,3.629958326166327
LSO,1985,7.08858013153076
LTE,1985,4.207750339508056
LTU,1985,4.869863043660704
LUX,1985,3.8574892705486667
LVA,1985,5.269010365009307
MAF,1985,
MAR,1985,5.10216999053955
MCO,1985,1.231286845709148
MDA,1985,6.571349579354991
MDG,1985,2.07146000862122
MDV,1985,4.275670892313907
MEA,1985,4.51933732357892
MEX,1985,4.272679249445598
MHL,1985,15.927850723266609
MIC,1985,3.843480121005666
MKD,1985,4.294133345286052
MLI,1985,3.4003992787113897
MLT,1985,3.24833989143372
MMR,1985,1.96425821500666
MNA,1985,4.42382968796624
MNE,1985,
MNG,1985,5.663232966473228
MNP,1985,
MOZ,1985,5.12108937650919
MRT,1985,2.1190686941146852
MUS,1985,3.96308994293213
MWI,1985,3.892547615936824
MYS,1985,6.1111102104187
NAC,1985,6.2128701210022
NAM,1985,8.155341549923545
NCL,1985,
NER,1985,2.803272162164961
NGA,1985,1.3989874422550204
NIC,1985,3.6415728500911166
NLD,1985,5.4728798866272
NOR,1985,5.25567007064819
NPL,1985,3.4865424633026123
NRU,1985,5.764732095930311
NZL,1985,3.54629993438721
OED,1985,4.906131817234887
OMN,1985,3.9442313375144162
OSS,1985,5.65072011947632
PAK,1985,2.43543004989624
PAN,1985,3.52146005630493
PER,1985,3.279374232658974
PHL,1985,2.7664349325771984
PLW,1985,6.9958113670349125
PNG,1985,3.2507299979527784
POL,1985,4.90674318586077
PRE,1985,2.994767010211946
PRI,1985,5.548230662065394
PRT,1985,3.26249003410339
PRY,1985,1.39584994316101
PSE,1985,5.106291234493258
PSS,1985,
PST,1985,4.9522367886134555
PYF,1985,
QAT,1985,3.372575024763743
ROU,1985,3.422151359644803
RUS,1985,3.8535382496683215
RWA,1985,3.6059851932525646
SAS,1985,2.43543004989624
SAU,1985,6.271650040591205
SDN,1985,1.4420828478676928
SEN,1985,4.196765466169878
SGP,1985,2.9587511751386852
SLB,1985,8.577741819269512
SLE,1985,4.053601457959129
SLV,1985,3.4743476564233955
SMR,1985,3.230164676904679
SOM,1985,0.6180270463228228
SRB,1985,4.010269145170848
SSA,1985,3.3423687398433692
SSD,1985,1.2458063562711088
SSF,1985,3.3423687398433692
SST,1985,5.65072011947632
STP,1985,5.561155269020484
SUR,1985,5.565956751505535
SVK,1985,4.090428607804434
SVN,1985,5.340570972079322
SWE,1985,6.705448135733604
SWZ,1985,5.643720825513204
SXM,1985,
SYC,1985,10.2330503463745
SYR,1985,6.07004976272583
TCA,1985,3.4598347504933664
TCD,1985,2.3651324748992915
TEA,1985,3.3760655295281197
TEC,1985,3.902116060256958
TGO,1985,4.1635493516921995
THA,1985,3.4925615476525342
TJK,1985,3.882441818714143
TKM,1985,3.0849499702453604
TLA,1985,4.143197173657625
TLS,1985,7.227230035341703
TMN,1985,4.254747486114502
TON,1985,5.827284197012585
TSA,1985,2.43543004989624
TSS,1985,3.3423687398433692
TTO,1985,5.76774978637695
TUN,1985,5.53972005844116
TUR,1985,1.73810994625092
TUV,1985,5.642505049705505
TZA,1985,3.4221517728722612
UGA,1985,3.431960105896
UKR,1985,5.509081945419313
UMC,1985,4.009543375535445
URY,1985,2.56679010391235
USA,1985,5.701594135978004
UZB,1985,5.77790403366089
VCT,1985,5.814232915639877
 RB,1985,4.06372976303101
VGB,1985,4.260085013177662
VIR,1985,
VNM,1985,4.654999769650975
VUT,1985,5.778566479682922
WLD,1985,4.154531197114426
WSM,1985,4.710223734378815
XKX,1985,
ZAF,1985,5.19195193629111
ZMB,1985,4.14584016799927
ZWE,1985,7.41926002502441
ABW,1986,5.390460014343262
AFE,1986,4.394633477926252
AFG,1986,2.6923037171363844
AFW,1986,2.822888433933258
AGO,1986,5.72269010543823
ALB,1986,3.3668634414672853
AND,1986,2.7491344544622627
ARB,1986,3.8948111454645793
ARE,1986,2.0256467103958142
ARG,1986,1.261549949646
ARM,1986,2.67425045867761
ASM,1986,14.7170495986938
ATG,1986,2.841239103904137
AUS,1986,5.27070999145508
AUT,1986,5.49995994567871
AZE,1986,3.140268463354844
BDI,1986,4.611830746686017
BEL,1986,4.85229015350342
BEN,1986,2.8802348064339687
BFA,1986,3.5355524718761435
BGD,1986,1.34349000453949
BGR,1986,3.831792206599795
BHR,1986,2.681779980659485
BIH,1986,
BLR,1986,5.190407853377493
BLZ,1986,6.530758268692914
BMU,1986,2.321641927957535
BOL,1986,8.316376772793857
BRA,1986,5.166201385584745
BRB,1986,5.354309986035028
BRN,1986,3.7034059409742013
BTN,1986,6.095918602413603
BWA,1986,5.18592977523804
CAF,1986,2.20775008201599
CAN,1986,6.04418992996216
CEB,1986,4.7026893901824955
CHE,1986,4.20654010772705
CHI,1986,
CHL,1986,3.8241936248891504
CHN,1986,2.06154990196228
CIV,1986,4.223999199114348
CMR,1986,2.84834003448486
COL,1986,3.9327972387445382
COM,1986,2.76665872335434
CPV,1986,5.80948295091328
CRI,1986,4.42026996612549
CSS,1986,4.60398006439209
CUB,1986,6.096920676117373
CUW,1986,6.500905922480993
CYM,1986,2.115682721138
CYP,1986,3.48897004127502
CZE,1986,4.189438572951725
DEU,1986,4.701914000511169
DJI,1986,6.55954561514013
DMA,1986,4.867326521873475
DNK,1986,5.83825016021729
DOM,1986,2.3878883957862858
DZA,1986,6.453123982747396
EAP,1986,3.3760655295281197
EAR,1986,3.899341498102461
EAS,1986,3.5566312562335614
ECA,1986,3.8221953457052056
ECS,1986,4.725344095230103
ECU,1986,6.87237977981567
EMU,1986,4.85229015350342
ERI,1986,3.481281518936158
ESP,1986,3.7696092710262397
EST,1986,5.404097576141357
ETH,1986,2.13794994354248
EUU,1986,4.919514853378822
FCS,1986,3.267714056101714
FIN,1986,5.1003999710083
FJI,1986,5.163519703424894
FRA,1986,4.70795011520386
FRO,1986,8.036677181720735
GAB,1986,3.0491166909535723
GBR,1986,4.38083982467651
GEO,1986,3.013873977661133
GHA,1986,3.35448002815247
GIB,1986,
GIN,1986,2.239290439564249
GNB,1986,2.491043339172999
GNQ,1986,2.18797993659973
GRC,1986,1.83336997032166
GRD,1986,3.7229249477386475
GRL,1986,11.730675458908074
GTM,1986,2.6140831763094132
GUM,1986,
GUY,1986,5.398165597915651
HIC,1986,4.817096778324673
HND,1986,4.8237898126244545
HPC,1986,3.1276159942150104
HRV,1986,4.313751893884994
HTI,1986,1.3711642898046053
HUN,1986,4.937052743188266
IBD,1986,4.005577128866444
IBT,1986,3.6599893895062534
IDA,1986,3.187374848127365
IDB,1986,4.051367120309308
IDN,1986,2.654844796657563
IDX,1986,3.1766858100891113
IMN,1986,
IND,1986,3.8450126271498837
INX,1986,
IRL,1986,5.30120992660522
IRQ,1986,3.8064679622650117
ISL,1986,6.772453205926078
ISR,1986,5.98976004641989
ITA,1986,4.65490007400513
JAM,1986,4.60398006439209
JOR,1986,3.28437995910645
JPN,1986,3.933301693055687
KAZ,1986,3.230060152385546
KEN,1986,6.01379013061523
KGZ,1986,5.524313587408799
KHM,1986,1.9019475976626086
KIR,1986,10.069040743509929
KNA,1986,3.5719569279597354
KWT,1986,5.40083980560303
LAC,1986,4.378615027124232
LAO,1986,2.371378789777341
LBN,1986,2.206172611402429
LBR,1986,2.197291483481725
LBY,1986,2.26416993141174
LCA,1986,4.15467977523804
LCN,1986,4.1648581753606395
LDC,1986,2.979115009307861
LIC,1986,3.0466574894057374
LIE,1986,2.2454799811045336
LKA,1986,2.805419921875
LMC,1986,3.6508073627948763
LMY,1986,3.629958326166327
LSO,1986,8.480706677292332
LTE,1986,4.207750339508056
LTU,1986,4.869863043660704
LUX,1986,3.78981995582581
LVA,1986,5.269010365009307
MAF,1986,
MAR,1986,5.25928020477295
MCO,1986,1.231286845709148
MDA,1986,6.571349579354991
MDG,1986,2.65572893933246
MDV,1986,4.275670892313907
MEA,1986,5.33006000518799
MEX,1986,4.272679249445598
MHL,1986,15.927850723266609
MIC,1986,3.843480121005666
MKD,1986,4.294133345286052
MLI,1986,2.43536996841431
MLT,1986,3.10572004318237
MMR,1986,1.96425821500666
MNA,1986,4.42382968796624
MNE,1986,
MNG,1986,5.663232966473228
MNP,1986,
MOZ,1986,5.12108937650919
MRT,1986,2.1190686941146852
MUS,1986,3.48357009887695
MWI,1986,3.19866991043091
MYS,1986,7.24336004257202
NAC,1986,6.04418992996216
NAM,1986,8.155341549923545
NCL,1986,
NER,1986,2.803272162164961
NGA,1986,1.3989874422550204
NIC,1986,3.6415728500911166
NLD,1986,5.56155014038086
NOR,1986,5.53983020782471
NPL,1986,3.4865424633026123
NRU,1986,5.764732095930311
NZL,1986,3.43031001091003
OED,1986,4.70795011520386
OMN,1986,3.79282999038696
OSS,1986,5.062922835350037
PAK,1986,2.67812991142273
PAN,1986,3.34574007987976
PER,1986,3.279374232658974
PHL,1986,1.51701998710632
PLW,1986,6.9958113670349125
PNG,1986,3.2507299979527784
POL,1986,4.90674318586077
PRE,1986,2.994767010211946
PRI,1986,5.548230662065394
PRT,1986,3.04924988746643
PRY,1986,3.276096095209536
PSE,1986,5.106291234493258
PSS,1986,
PST,1986,4.9522367886134555
PYF,1986,
QAT,1986,3.372575024763743
ROU,1986,3.422151359644803
RUS,1986,3.8535382496683215
RWA,1986,3.6059851932525646
SAS,1986,2.67812991142273
SAU,1986,6.25535011291504
SDN,1986,1.4420828478676928
SEN,1986,4.196765466169878
SGP,1986,2.9587511751386852
SLB,1986,8.577741819269512
SLE,1986,4.053601457959129
SLV,1986,3.4743476564233955
SMR,1986,3.230164676904679
SOM,1986,0.6180270463228228
SRB,1986,4.010269145170848
SSA,1986,3.3423687398433692
SSD,1986,1.2458063562711088
SSF,1986,3.3423687398433692
SST,1986,4.976255860821954
STP,1986,5.561155269020484
SUR,1986,5.565956751505535
SVK,1986,4.090428607804434
SVN,1986,5.340570972079322
SWE,1986,6.705448135733604
SWZ,1986,5.643720825513204
SXM,1986,
SYC,1986,9.71360015869141
SYR,1986,5.62294006347656
TCA,1986,3.4598347504933664
TCD,1986,2.3651324748992915
TEA,1986,3.3760655295281197
TEC,1986,3.902116060256958
TGO,1986,4.1635493516921995
THA,1986,3.40797996520996
TJK,1986,3.882441818714143
TKM,1986,3.0849499702453604
TLA,1986,4.143197173657625
TLS,1986,7.227230035341703
TMN,1986,4.254747486114502
TON,1986,5.827284197012585
TSA,1986,2.67812991142273
TSS,1986,3.3423687398433692
TTO,1986,3.965435195852209
TUN,1986,5.87948989868164
TUR,1986,1.50957000255585
TUV,1986,5.642505049705505
TZA,1986,3.4221517728722612
UGA,1986,2.5854131229992565
UKR,1986,5.509081945419313
UMC,1986,4.009543375535445
URY,1986,3.1028299331665
USA,1986,5.701594135978004
UZB,1986,5.77790403366089
VCT,1986,4.42911005020142
 RB,1986,4.090330020241114
VGB,1986,4.260085013177662
VIR,1986,
VNM,1986,4.654999769650975
VUT,1986,5.778566479682922
WLD,1986,4.154531197114426
WSM,1986,4.710223734378815
XKX,1986,
ZAF,1986,5.19195193629111
ZMB,1986,3.33898997306824
ZWE,1986,9.083271551132198
ABW,1987,5.390460014343262
AFE,1987,4.394633477926252
AFG,1987,2.6923037171363844
AFW,1987,2.822888433933258
AGO,1987,5.05850982666016
ALB,1987,3.3668634414672853
AND,1987,2.7491344544622627
ARB,1987,3.8948111454645793
ARE,1987,2.0256467103958142
ARG,1987,1.28229999542236
ARM,1987,2.67425045867761
ASM,1987,14.7170495986938
ATG,1987,2.841239103904137
AUS,1987,5.06071996688843
AUT,1987,5.3761100769043
AZE,1987,3.140268463354844
BDI,1987,4.611830746686017
BEL,1987,4.57712984085083
BEN,1987,2.8802348064339687
BFA,1987,3.5355524718761435
BGD,1987,1.51364004611969
BGR,1987,3.831792206599795
BHR,1987,2.681779980659485
BIH,1987,
BLR,1987,5.190407853377493
BLZ,1987,6.530758268692914
BMU,1987,2.321641927957535
BOL,1987,8.316376772793857
BRA,1987,5.166201385584745
BRB,1987,5.354309986035028
BRN,1987,4.73773002624512
BTN,1987,6.095918602413603
BWA,1987,6.11773014068604
CAF,1987,2.54804992675781
CAN,1987,6.32446002960205
CEB,1987,4.7026893901824955
CHE,1987,4.16285991668701
CHI,1987,
CHL,1987,2.8232901096344
CHN,1987,1.80425000190735
CIV,1987,4.223999199114348
CMR,1987,2.93091011047363
COL,1987,3.9327972387445382
COM,1987,2.76665872335434
CPV,1987,5.80948295091328
CRI,1987,5.55757030125322
CSS,1987,4.6297765834765
CUB,1987,6.096920676117373
CUW,1987,6.500905922480993
CYM,1987,2.115682721138
CYP,1987,3.4487099647522
CZE,1987,4.189438572951725
DEU,1987,4.701914000511169
DJI,1987,6.55954561514013
DMA,1987,4.867326521873475
DNK,1987,6.07808017730713
DOM,1987,2.3878883957862858
DZA,1987,6.453123982747396
EAP,1987,3.3760655295281197
EAR,1987,3.899341498102461
EAS,1987,3.5566312562335614
ECA,1987,3.8221953457052056
ECS,1987,4.725344095230103
ECU,1987,3.8537078577539194
EMU,1987,4.62343978881836
ERI,1987,3.481281518936158
ESP,1987,3.12818002700806
EST,1987,5.404097576141357
ETH,1987,4.025005531311035
EUU,1987,4.919514853378822
FCS,1987,3.267714056101714
FIN,1987,5.20081996917725
FJI,1987,5.163519703424894
FRA,1987,4.62343978881836
FRO,1987,8.036677181720735
GAB,1987,3.0491166909535723
GBR,1987,4.37180995941162
GEO,1987,3.013873977661133
GHA,1987,3.3066999912262
GIB,1987,
GIN,1987,2.239290439564249
GNB,1987,2.491043339172999
GNQ,1987,2.18797993659973
GRC,1987,1.83421003818512
GRD,1987,3.7229249477386475
GRL,1987,11.730675458908074
GTM,1987,2.6140831763094132
GUM,1987,
GUY,1987,5.398165597915651
HIC,1987,4.817096778324673
HND,1987,4.8237898126244545
HPC,1987,3.1276159942150104
HRV,1987,4.313751893884994
HTI,1987,1.3711642898046053
HUN,1987,4.937052743188266
IBD,1987,4.005577128866444
IBT,1987,3.6599893895062534
IDA,1987,3.187374848127365
IDB,1987,4.051367120309308
IDN,1987,2.654844796657563
IDX,1987,3.1766858100891113
IMN,1987,
IND,1987,3.8450126271498837
INX,1987,
IRL,1987,5.5288200378418
IRQ,1987,3.8064679622650117
ISL,1987,6.772453205926078
ISR,1987,5.98976004641989
ITA,1987,4.233802563104874
JAM,1987,5.026653936034755
JOR,1987,3.29657006263733
JPN,1987,5.596519947052
KAZ,1987,3.230060152385546
KEN,1987,5.454907226562499
KGZ,1987,5.524313587408799
KHM,1987,1.9019475976626086
KIR,1987,10.069040743509929
KNA,1987,2.64112997055054
KWT,1987,4.616534207996568
LAC,1987,4.378615027124232
LAO,1987,2.371378789777341
LBN,1987,2.206172611402429
LBR,1987,2.197291483481725
LBY,1987,2.26416993141174
LCA,1987,4.2322152593861455
LCN,1987,4.1648581753606395
LDC,1987,2.979115009307861
LIC,1987,3.0466574894057374
LIE,1987,2.2454799811045336
LKA,1987,2.64433002471924
LMC,1987,3.6508073627948763
LMY,1987,3.629958326166327
LSO,1987,8.480706677292332
LTE,1987,4.207750339508056
LTU,1987,4.869863043660704
LUX,1987,4.08302021026611
LVA,1987,5.269010365009307
MAF,1987,
MAR,1987,5.16213989257813
MCO,1987,1.231286845709148
MDA,1987,6.571349579354991
MDG,1987,2.65572893933246
MDV,1987,4.275670892313907
MEA,1987,4.51933732357892
MEX,1987,4.272679249445598
MHL,1987,15.927850723266609
MIC,1987,3.843480121005666
MKD,1987,4.294133345286052
MLI,1987,3.4003992787113897
MLT,1987,3.16531991958618
MMR,1987,1.96425821500666
MNA,1987,4.42382968796624
MNE,1987,
MNG,1987,5.663232966473228
MNP,1987,
MOZ,1987,5.12108937650919
MRT,1987,2.1190686941146852
MUS,1987,3.05735993385315
MWI,1987,3.52507996559143
MYS,1987,6.32600021362305
NAC,1987,6.32446002960205
NAM,1987,8.155341549923545
NCL,1987,
NER,1987,2.803272162164961
NGA,1987,1.3989874422550204
NIC,1987,5.35174989700317
NLD,1987,5.89792013168335
NOR,1987,5.78807020187378
NPL,1987,3.4865424633026123
NRU,1987,5.764732095930311
NZL,1987,3.91739010810852
OED,1987,4.62343978881836
OMN,1987,3.65626001358032
OSS,1987,5.062922835350037
PAK,1987,2.97745990753174
PAN,1987,3.87012004852295
PER,1987,3.279374232658974
PHL,1987,2.7664349325771984
PLW,1987,6.9958113670349125
PNG,1987,3.2507299979527784
POL,1987,4.90674318586077
PRE,1987,2.994767010211946
PRI,1987,5.548230662065394
PRT,1987,3.15797996520996
PRY,1987,3.276096095209536
PSE,1987,5.106291234493258
PSS,1987,
PST,1987,4.62343978881836
PYF,1987,
QAT,1987,3.372575024763743
ROU,1987,3.422151359644803
RUS,1987,3.8535382496683215
RWA,1987,3.50577998161316
SAS,1987,2.64433002471924
SAU,1987,6.271650040591205
SDN,1987,1.4420828478676928
SEN,1987,4.196765466169878
SGP,1987,2.9587511751386852
SLB,1987,8.577741819269512
SLE,1987,4.053601457959129
SLV,1987,3.4743476564233955
SMR,1987,3.230164676904679
SOM,1987,0.6180270463228228
SRB,1987,4.010269145170848
SSA,1987,3.3423687398433692
SSD,1987,1.2458063562711088
SSF,1987,3.3423687398433692
SST,1987,4.976255860821954
STP,1987,5.561155269020484
SUR,1987,5.565956751505535
SVK,1987,4.090428607804434
SVN,1987,5.340570972079322
SWE,1987,6.705448135733604
SWZ,1987,5.80219984054565
SXM,1987,
SYC,1987,5.627166366577148
SYR,1987,4.56184005737305
TCA,1987,3.4598347504933664
TCD,1987,2.3651324748992915
TEA,1987,3.3760655295281197
TEC,1987,3.902116060256958
TGO,1987,4.71762990951538
THA,1987,3.11581993103027
TJK,1987,3.882441818714143
TKM,1987,3.0849499702453604
TLA,1987,4.143197173657625
TLS,1987,7.227230035341703
TMN,1987,4.254747486114502
TON,1987,5.827284197012585
TSA,1987,2.64433002471924
TSS,1987,3.3423687398433692
TTO,1987,3.965435195852209
TUN,1987,6.180443908229019
TUR,1987,3.1350201050440476
TUV,1987,5.642505049705505
TZA,1987,3.4221517728722612
UGA,1987,2.5854131229992565
UKR,1987,5.509081945419313
UMC,1987,4.009543375535445
URY,1987,3.207549899816513
USA,1987,5.701594135978004
UZB,1987,5.77790403366089
VCT,1987,5.814232915639877
 RB,1987,4.090330020241114
VGB,1987,4.260085013177662
VIR,1987,
VNM,1987,4.654999769650975
VUT,1987,5.778566479682922
WLD,1987,4.154531197114426
WSM,1987,4.710223734378815
XKX,1987,
ZAF,1987,5.16433000564575
ZMB,1987,2.66226005554199
ZWE,1987,11.6447601318359
ABW,1988,5.390460014343262
AFE,1988,4.394633477926252
AFG,1988,2.6923037171363844
AFW,1988,2.822888433933258
AGO,1988,3.1170866830008372
ALB,1988,3.3668634414672853
AND,1988,2.7491344544622627
ARB,1988,3.8948111454645793
ARE,1988,2.0256467103958142
